"Date","Tank_ID","Temperature_C","mvTris","phTris","pH.Total"
2023-05-19,"quarantine_tank",25.81,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",27.69,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",27.69,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",27.67,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",27.67,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",27.6,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",25.72,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",27.68,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",27.69,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",27.68,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",27.68,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",27.84,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",25.78,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",27.88,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",27.88,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",27.88,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",27.88,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.1,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.31,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.12,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.11,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.09,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.12,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.41,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.19,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.45,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.45,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.44,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.44,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.08,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.09,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.12,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.12,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.1,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.12,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",28.04,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.22,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",28.11,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",28.1,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",28.09,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",28.08,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",NA,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.38,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",27.73,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",27.74,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",27.72,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",27.72,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.72,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",25.34,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.77,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.76,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.75,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.74,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",27.49,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",25.77,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",27.52,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",27.52,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",27.52,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",27.52,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",27.241,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",25.493,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",27.31,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",27.41,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",27.421,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",27.379,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",27.92,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.15,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",27.97,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",27.97,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",27.95,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",27.95,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",28.13,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",25.8,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",28.19,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",28.14,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",28.17,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",28.14,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",28.24,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",25.45,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",28.23,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",28.25,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",28.14,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",28.3,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",28.41,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",25.38,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",28.45,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",28.44,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",28.45,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",28.44,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",28.65,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",28.81,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",28.71,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",28.71,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",28.7,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",28.7,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.35,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.1,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.35,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.35,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.34,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.34,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.31,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.33,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.34,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.36,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.35,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.35,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.37,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.21,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.39,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.39,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.37,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.39,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.11,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.56,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.12,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.13,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.11,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.09,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",25.98,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.16,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.02,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.02,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.02,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.02,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.02,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",NA,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",28.11,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",28.12,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",28.08,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",28.1,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.41,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.63,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.46,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.46,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.45,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.46,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.61,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.66,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.64,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.64,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.64,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.64,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.9,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",27.05,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.96,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.96,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.96,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.96,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.27,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",27.24,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.33,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.32,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.32,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.32,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.23,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.63,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.26,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.26,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.25,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.25,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.24,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.14,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.28,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.28,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.28,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.28,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.01,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.31,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.05,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.05,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.05,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.06,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.11,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",25.47,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.15,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.14,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.13,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.14,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.4,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",25.33,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.44,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.45,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.43,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.44,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",NA,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",25.34,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.47,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.36,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",25.47,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.44,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.36,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.33,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.16,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.16,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.42,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.26,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.21,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.17,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.21,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.2,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.19,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.2,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.2,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.2,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.2,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.26,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.27,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.07,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.34,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.17,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.16,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.17,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.17,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.16,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.4,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.2,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.2,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.2,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.2,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.13,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.22,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.17,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.16,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.17,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.17,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.1,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.5,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.2,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.2,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.2,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.2,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.41,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.99,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.42,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.41,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.41,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.41,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.28,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.61,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.33,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.33,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.31,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.29,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.33,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.4,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.36,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.37,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.37,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.37,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.45,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.5,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.48,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.48,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.47,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.46,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.34,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.55,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.35,-60.5813333333333,8.05588451839336,7.8844801659251
2023-05-19,"quarantine_tank",26.36,-63.6773333333333,8.13646708110139,8.12156863550828
2023-05-15,"header_tank",26.34,-60.6893333333333,8.05867839261742,7.79783460253657
2023-05-15,"blue_tank1",26.34,-60.5933333333333,8.05619488897214,7.79703703740291
2023-05-16,"header_tank",26.32,-60.5573333333333,8.05526382211227,7.8590238874807
2023-05-16,"blue_tank1",26.73,-60.5093333333333,8.05402260894873,7.85356728071612
2023-05-19,"header_tank",26.35,-60.6653333333333,8.05805742681702,7.88519850112164
2023-05-19,"blue_tank1",26.35,-60.5813333333333,8.05588451839336,7.8844801659251
